TestDataID,Rating
110,3.589690923690796
111,3.5311472415924072
112,3.562391757965088
113,3.56152081489563
114,3.6659183502197266
115,3.5625176429748535
116,3.5735270977020264
117,3.5941755771636963
118,3.58980655670166
119,3.6686935424804688
120,3.57768177986145
121,3.519077777862549
122,3.5620365142822266
123,3.524592876434326
124,3.7118325233459473
125,3.6349735260009766
126,3.5416157245635986
127,3.6419153213500977
128,3.6427996158599854
129,3.76454496383667
130,3.629382371902466
131,3.5948848724365234
132,3.633542060852051
133,3.230985403060913
134,3.182129144668579
135,3.272089958190918
136,3.2118372917175293
137,3.266735315322876
138,3.5434529781341553
139,3.6049091815948486
140,3.6923270225524902
141,3.4808108806610107
142,3.5743443965911865
143,3.5553698539733887
144,3.5935328006744385
145,3.586219072341919
146,3.7078490257263184
147,3.776811361312866
148,3.7069714069366455
149,3.7418594360351562
150,3.7157318592071533
151,3.7388129234313965
152,3.778160810470581
153,3.695770502090454
154,3.7034175395965576
155,3.763456344604492
156,3.711939811706543
157,3.7115530967712402
158,3.7458410263061523
159,3.7416884899139404
160,3.7071533203125
161,3.7581374645233154
162,3.756009340286255
163,3.7159247398376465
164,3.6436314582824707
165,3.7363665103912354
166,3.7093417644500732
167,3.5753142833709717
168,3.6649296283721924
169,3.537628412246704
170,3.529545545578003
171,3.5549685955047607
172,3.563086748123169
173,3.5830321311950684
174,3.6027510166168213
175,3.5235228538513184
176,3.5721054077148438
177,3.5785322189331055
178,3.624268054962158
179,3.5031027793884277
180,3.6734673976898193
181,3.5795722007751465
182,3.579573154449463
183,3.5623779296875
184,3.5170578956604004
185,3.559446096420288
186,3.6136856079101562
187,3.569154977798462
188,3.6217498779296875
189,3.539191961288452
190,3.5884363651275635
191,3.5278313159942627
192,3.460012674331665
193,3.526059150695801
194,3.5467140674591064
195,3.4900596141815186
196,3.457991361618042
197,3.53310489654541
198,3.4889378547668457
199,3.4940030574798584
200,3.4512081146240234
201,3.4867196083068848
202,3.5166409015655518
203,3.569307327270508
204,3.4716596603393555
205,3.456204652786255
206,3.454094648361206
207,3.5167486667633057
208,3.475119113922119
209,3.4539144039154053
210,3.436368703842163
211,3.4777228832244873
212,3.417741537094116
213,3.4688498973846436
214,3.531512975692749
215,3.4983510971069336
216,3.42671275138855
217,3.4879953861236572
218,3.526571273803711
219,3.4483094215393066
220,3.489427328109741
221,3.448697805404663
222,3.4694788455963135
223,3.4539434909820557
224,3.5774238109588623
225,3.413008213043213
226,3.3870091438293457
227,3.3780202865600586
228,3.4501543045043945
229,3.6098036766052246
230,3.479668617248535
231,3.690274238586426
232,3.7839837074279785
233,3.660736322402954
234,3.719930410385132
235,3.8111765384674072
236,3.7100319862365723
237,3.6847777366638184
238,3.6831929683685303
239,3.656277656555176
240,3.7998905181884766
241,3.7583320140838623
242,3.6433653831481934
243,3.630188226699829
244,3.7250900268554688
245,3.731860876083374
246,3.640449285507202
247,3.7013871669769287
248,3.672010898590088
249,3.8363137245178223
250,3.73071026802063
251,3.7502706050872803
252,3.6303043365478516
253,3.66471266746521
254,3.691157579421997
255,3.5505902767181396
256,3.5515058040618896
257,3.5931951999664307
258,3.5602564811706543
259,3.467121124267578
260,3.532778739929199
261,3.5614497661590576
262,3.6249847412109375
263,3.6256768703460693
264,3.5828754901885986
265,3.5938522815704346
266,3.5413615703582764
267,3.588325262069702
268,3.6374034881591797
269,3.4773097038269043
270,3.596362352371216
271,3.5069148540496826
272,3.6109488010406494
273,3.5575082302093506
274,3.49455189704895
275,3.606243371963501
276,3.4789440631866455
277,3.5485992431640625
278,3.583857297897339
279,3.6233725547790527
280,3.590527057647705
281,3.5315937995910645
282,3.534139394760132
283,3.5402050018310547
284,3.5461432933807373
285,3.5728063583374023
286,3.5573318004608154
287,3.5375308990478516
288,3.540275812149048
289,3.5372798442840576
290,3.5656139850616455
291,3.4556403160095215
292,3.6196727752685547
293,3.5411367416381836
294,3.5395259857177734
295,3.6165964603424072
296,3.6108086109161377
297,3.5817906856536865
298,3.6097257137298584
299,3.5532591342926025
300,3.6072800159454346
301,3.519636869430542
302,3.5267720222473145
303,3.5254077911376953
304,3.594848155975342
305,3.5913946628570557
306,3.5578179359436035
307,3.5663645267486572
308,3.5815694332122803
309,3.5831379890441895
310,3.5954625606536865
311,3.5086042881011963
312,3.478182077407837
313,3.5878725051879883
314,3.6450493335723877
315,3.6330220699310303
316,3.578864097595215
317,3.5276939868927
318,3.524944543838501
319,3.529306411743164
320,3.6124258041381836
321,3.612675666809082
322,3.577401876449585
323,3.5209994316101074
324,3.5532960891723633
325,3.5371832847595215
326,3.7234585285186768
327,3.8693583011627197
328,3.7175614833831787
329,3.6399197578430176
330,3.7217578887939453
331,3.603135108947754
332,3.7053658962249756
333,3.714437484741211
334,3.826282262802124
335,3.6928913593292236
336,3.56306529045105
337,3.4690256118774414
338,3.462815523147583
339,3.5049493312835693
340,3.500352144241333
341,3.4433138370513916
342,3.434453248977661
343,3.5173325538635254
344,3.520327568054199
345,3.509239435195923
346,3.3512628078460693
347,3.5789108276367188
348,3.504565477371216
349,3.4576897621154785
350,3.445303440093994
351,3.7403039932250977
352,3.5839102268218994
353,3.4800631999969482
354,3.406161069869995
355,3.482623815536499
356,3.517045736312866
357,3.5728564262390137
358,3.517712116241455
359,3.606874942779541
360,3.4721603393554688
361,3.5396807193756104
362,3.4453506469726562
363,3.4730334281921387
364,3.5248148441314697
365,3.3455567359924316
366,3.477588176727295
367,3.452003240585327
368,3.4426145553588867
369,3.456388235092163
370,3.378545045852661
371,3.3750414848327637
372,3.393631935119629
373,3.452925682067871
374,3.4841856956481934
375,3.603050947189331
376,3.68886137008667
377,3.7910280227661133
378,3.7110469341278076
379,3.6905064582824707
380,3.7176132202148438
381,3.608027458190918
382,3.701847791671753
383,3.6914889812469482
384,3.7205474376678467
385,3.6583104133605957
386,3.699510097503662
387,3.63753342628479
388,3.6421310901641846
389,3.694610595703125
390,3.6940884590148926
391,3.5892112255096436
392,3.7279436588287354
393,3.616229772567749
394,3.6952261924743652
395,3.6542296409606934
396,3.687364101409912
397,3.698091745376587
398,3.634207010269165
399,3.6872141361236572
400,3.678981304168701
401,3.7036890983581543
402,3.5224695205688477
403,3.451274871826172
404,3.561614751815796
405,3.507378578186035
406,3.434770107269287
407,3.5101616382598877
408,3.490346670150757
409,3.5003762245178223
410,3.522089719772339
411,3.3323709964752197
412,3.4341487884521484
413,3.4855098724365234
414,3.4271702766418457
415,3.483426332473755
416,3.5304832458496094
417,3.4083080291748047
418,3.458404541015625
419,3.4726788997650146
420,3.45639967918396
421,3.428603172302246
422,3.492121934890747
423,3.4802234172821045
424,3.3156912326812744
425,3.4178402423858643
426,3.4790759086608887
427,3.529700517654419
428,3.5555191040039062
429,3.4520344734191895
430,3.4078450202941895
431,3.4829351902008057
432,3.6019129753112793
433,3.6077957153320312
434,3.589118242263794
435,3.604684591293335
436,3.560656785964966
437,3.5958783626556396
438,3.576900005340576
439,3.6083285808563232
440,3.548093557357788
441,3.6794190406799316
442,3.574108362197876
443,3.556370496749878
444,3.558194398880005
445,3.604177236557007
446,3.6659607887268066
447,3.5756568908691406
448,3.6362175941467285
449,3.5051891803741455
450,3.6252593994140625
451,3.630967855453491
452,3.564302444458008
453,3.5975232124328613
454,3.5322070121765137
455,3.5680439472198486
456,3.5825555324554443
457,3.650381088256836
458,3.62031626701355
459,3.5579705238342285
460,3.6068618297576904
461,3.6415348052978516
462,3.5877981185913086
463,3.6536386013031006
464,3.564809560775757
465,3.6763908863067627
466,3.589047431945801
467,3.6646761894226074
468,3.6140689849853516
469,3.610944986343384
470,3.625946283340454
471,3.6138453483581543
472,3.6384429931640625
473,3.726196527481079
474,3.632772445678711
475,3.609178066253662
476,3.612649917602539
477,3.6443839073181152
478,3.444150447845459
479,3.5908782482147217
480,3.4893836975097656
481,3.590320587158203
482,3.5557737350463867
483,3.68894362449646
484,3.6681320667266846
485,3.6282613277435303
486,3.6745426654815674
487,3.596020221710205
488,3.5746865272521973
489,3.6286184787750244
490,3.570007085800171
491,3.6802291870117188
492,3.6427595615386963
493,3.639899253845215
494,3.677771806716919
495,3.6711859703063965
496,3.639639139175415
497,3.6850879192352295
498,3.680227518081665
499,3.7077791690826416
500,3.5973360538482666
501,3.492675304412842
502,3.5367484092712402
503,3.4920196533203125
504,3.5101680755615234
505,3.5647969245910645
506,3.488271713256836
507,3.548588752746582
508,3.5813722610473633
509,3.5433437824249268
510,3.5042643547058105
511,3.5103559494018555
512,3.5538973808288574
513,3.664125442504883
514,3.604454517364502
515,3.5174648761749268
516,3.5891363620758057
517,3.5455050468444824
518,3.40200138092041
519,3.5728540420532227
520,3.6215622425079346
521,3.5589632987976074
522,3.478186845779419
523,3.588386297225952
524,3.5166807174682617
525,3.5418741703033447
526,3.471043348312378
527,3.5473203659057617
528,3.5067765712738037
529,3.4717321395874023
530,3.5866341590881348
531,3.5137243270874023
532,3.5561084747314453
533,3.5818514823913574
534,3.4191153049468994
535,3.4336581230163574
536,3.4374239444732666
537,3.3886866569519043
538,3.4187986850738525
539,3.5257184505462646
540,3.5419979095458984
541,3.614010810852051
542,3.608996629714966
543,3.5458877086639404
544,3.6017282009124756
545,3.54783034324646
546,3.4650728702545166
547,3.5517749786376953
548,3.5574421882629395
549,3.4641759395599365
550,3.5990002155303955
551,3.6648824214935303
552,3.523421049118042
553,3.5897395610809326
554,3.6419403553009033
555,3.5564801692962646
556,3.568110466003418
557,3.553356170654297
558,3.5712294578552246
559,3.664849042892456
560,3.429987668991089
561,3.596651315689087
562,3.5769779682159424
563,3.6401166915893555
564,3.512460708618164
565,3.607673406600952
566,3.590667963027954
567,3.5905096530914307
568,3.6718878746032715
569,3.664435625076294
570,3.5504350662231445
571,3.6095542907714844
572,3.57562518119812
573,3.5649778842926025
574,3.4805409908294678
575,3.5585882663726807
576,3.635120153427124
577,3.6326744556427
578,3.572129487991333
579,3.7131667137145996
580,3.601292610168457
581,3.559579610824585
582,3.6672568321228027
583,3.6000964641571045
584,3.5896663665771484
585,3.6411633491516113
586,3.606963872909546
587,3.5991435050964355
588,3.6517386436462402
589,3.5863606929779053
590,3.5895471572875977
591,3.2066593170166016
592,3.1976318359375
593,3.2195539474487305
594,3.55260968208313
595,3.5708720684051514
596,3.485668182373047
597,3.4515292644500732
598,3.4890596866607666
599,3.578047752380371
600,3.5171422958374023
601,3.5383408069610596
602,3.4933552742004395
603,3.6022961139678955
604,3.498263120651245
605,3.518500804901123
606,3.5470590591430664
607,3.5186164379119873
608,3.490028142929077
609,3.5947930812835693
610,3.4705283641815186
611,3.495314836502075
612,3.45021653175354
613,3.5535764694213867
614,3.6991443634033203
615,3.722994327545166
616,3.7347567081451416
617,3.7753546237945557
618,3.657940149307251
619,3.6917474269866943
620,3.654463768005371
621,3.5870254039764404
622,3.6967241764068604
623,3.7178454399108887
624,3.582319736480713
625,3.7124128341674805
626,3.6881330013275146
627,3.736988067626953
628,3.6884121894836426
629,3.735058307647705
630,3.685040235519409
631,3.7136452198028564
632,3.7504701614379883
633,3.7003238201141357
634,3.7072196006774902
635,3.8140499591827393
636,3.643620252609253
637,3.7715940475463867
638,3.700782537460327
639,3.6939728260040283
640,3.8069913387298584
641,3.7297258377075195
642,3.6260690689086914
643,3.6367950439453125
644,3.585758686065674
645,3.725287675857544
646,3.7541964054107666
647,3.6689999103546143
648,3.7467989921569824
649,3.5860788822174072
650,3.651740074157715
651,3.5446174144744873
652,3.6407227516174316
653,3.641592502593994
654,3.578962564468384
655,3.5801215171813965
656,3.6865456104278564
657,3.6232621669769287
658,3.6461780071258545
659,3.5856640338897705
660,3.664614677429199
661,3.671679735183716
662,3.6430389881134033
663,3.646519422531128
664,3.5969414710998535
665,3.5878052711486816
666,3.7469558715820312
667,3.625408887863159
668,3.654387950897217
669,3.5953075885772705
670,3.6073219776153564
671,3.6405129432678223
672,3.5891449451446533
673,3.6134331226348877
674,3.5508604049682617
675,3.5654118061065674
676,3.655010223388672
677,3.5692050457000732
678,3.6018002033233643
679,3.599050760269165
680,3.6377482414245605
681,3.602839708328247
682,3.6505320072174072
683,3.6705453395843506
684,3.7334766387939453
685,3.635471820831299
686,3.676668167114258
687,3.622695207595825
688,3.6103875637054443
689,3.6428773403167725
690,3.600632905960083
691,3.5794613361358643
692,3.6010560989379883
693,3.567477226257324
694,3.6814382076263428
695,3.7364656925201416
696,3.6205084323883057
697,3.6704351902008057
698,3.6850125789642334
699,3.6414313316345215
700,3.6427454948425293
701,3.6338562965393066
702,3.6416914463043213
703,3.6136536598205566
704,3.7208406925201416
705,3.5576963424682617
706,3.6439104080200195
707,3.5937554836273193
708,3.7139108180999756
709,3.6903226375579834
710,3.6970455646514893
711,3.6391000747680664
712,3.663740873336792
713,3.636017084121704
714,3.6846868991851807
715,3.625485420227051
716,3.2052152156829834
717,3.1794238090515137
718,3.276977300643921
719,3.196221113204956
720,3.3715438842773438
721,3.633979082107544
722,3.6911635398864746
723,3.696530342102051
724,3.63619327545166
725,3.624021291732788
726,3.653674602508545
727,3.6783130168914795
728,3.593539237976074
729,3.6229915618896484
730,3.6660144329071045
731,3.703693389892578
732,3.530644178390503
733,3.5751845836639404
734,3.656466245651245
735,3.5271475315093994
736,3.5465052127838135
737,3.4825828075408936
738,3.5430679321289062
739,3.6051156520843506
740,3.612138271331787
741,3.478153944015503
742,3.542555570602417
743,3.65293025970459
744,3.549708604812622
745,3.657048225402832
746,3.509187698364258
747,3.515942096710205
748,3.5412800312042236
749,3.5736780166625977
750,3.54996395111084
751,3.550649881362915
752,3.5492234230041504
753,3.6192355155944824
754,3.5221261978149414
755,3.5391452312469482
756,3.565185546875
757,3.5267984867095947
758,3.5305919647216797
759,3.520930528640747
760,3.5995473861694336
761,3.5200119018554688
762,3.633690118789673
763,3.560563087463379
764,3.566615343093872
765,3.5795106887817383
766,3.493312358856201
767,3.5555436611175537
768,3.5312302112579346
769,3.5481996536254883
770,3.5408132076263428
771,3.6045615673065186
772,3.594964027404785
773,3.5203120708465576
774,3.556823253631592
775,3.566007137298584
776,3.487220048904419
777,3.6157491207122803
778,3.566965103149414
779,3.670792579650879
780,3.6141293048858643
781,3.491576910018921
782,3.5290229320526123
783,3.5887396335601807
784,3.5587282180786133
785,3.6381211280822754
786,3.5627450942993164
787,3.5657870769500732
788,3.5700695514678955
789,3.596668243408203
790,3.5285403728485107
791,3.4388680458068848
792,3.638556957244873
793,3.5698211193084717
794,3.576524019241333
795,3.521517276763916
796,3.5659191608428955
797,3.5327560901641846
798,3.474302291870117
799,3.3992161750793457
800,3.376088857650757
801,3.5806491374969482
802,3.568826675415039
803,3.5536246299743652
804,3.6086537837982178
805,3.607517957687378
806,3.5603466033935547
807,3.60776424407959
808,3.5702033042907715
809,3.563903331756592
810,3.5898830890655518
811,3.590064525604248
812,3.5419676303863525
813,3.7057864665985107
814,3.6536855697631836
815,3.6792502403259277
816,3.6950254440307617
817,3.660236358642578
818,3.685030937194824
819,3.6721339225769043
820,3.5742416381835938
821,3.6970620155334473
822,3.6772971153259277
823,3.5819597244262695
824,3.626335382461548
825,3.641331911087036
826,3.757002115249634
827,3.756382942199707
828,3.6789679527282715
829,3.6855084896087646
830,3.668361186981201
831,3.6489508152008057
832,3.6947062015533447
833,3.727375030517578
834,3.7313990592956543
835,3.705432653427124
836,3.712371349334717
837,3.6139214038848877
838,3.7020764350891113
839,3.7055554389953613
840,3.6663646697998047
841,3.5895071029663086
842,3.634921073913574
843,3.6080095767974854
844,3.7039127349853516
845,3.6909782886505127
846,3.6675660610198975
847,3.673788070678711
848,3.6396069526672363
849,3.6849939823150635
850,3.7295761108398438
851,3.760709524154663
852,3.671779155731201
853,3.6365950107574463
854,3.801664113998413
855,3.717975616455078
856,3.7555923461914062
857,3.7052359580993652
858,3.7248640060424805
859,3.5819804668426514
860,3.573911666870117
861,3.595691442489624
862,3.5299794673919678
863,3.640591859817505
864,3.55890154838562
865,3.5268099308013916
866,3.5773913860321045
867,3.5895259380340576
868,3.698812961578369
869,3.6217076778411865
870,3.560450553894043
871,3.609219551086426
872,3.6367571353912354
873,3.640260934829712
874,3.5959970951080322
875,3.6116466522216797
876,3.554661750793457
877,3.6175663471221924
878,3.4971699714660645
879,3.5484421253204346
880,3.708162546157837
881,3.587472438812256
882,3.4141643047332764
883,3.422084331512451
884,3.3979668617248535
885,3.424555540084839
886,3.4059228897094727
887,3.520397901535034
888,3.415282726287842
889,3.391615390777588
890,3.462770700454712
891,3.552600622177124
892,3.576178789138794
893,3.548926830291748
894,3.707197427749634
895,3.7479116916656494
896,3.7607581615448
897,3.671388626098633
898,3.8869986534118652
899,3.712104320526123
900,3.655231237411499
901,3.7005562782287598
902,3.7358968257904053
903,3.6913886070251465
904,3.5436270236968994
905,3.6653172969818115
906,3.6624579429626465
907,3.6734519004821777
908,3.814960479736328
909,3.641298532485962
910,3.675987720489502
911,3.6459343433380127
912,3.7257232666015625
913,3.6401031017303467
914,3.7476658821105957
915,3.6934049129486084
916,3.6853106021881104
917,3.6303369998931885
918,3.7136642932891846
919,3.5502662658691406
920,3.616415023803711
921,3.6798763275146484
922,3.6477668285369873
923,3.6493825912475586
924,3.7200422286987305
925,3.7089626789093018
926,3.6996800899505615
927,3.7756028175354004
928,3.5612618923187256
929,3.6384758949279785
930,3.6846799850463867
931,3.6957597732543945
932,3.6404664516448975
933,3.633615255355835
934,3.5404891967773438
935,3.7149956226348877
936,3.7107796669006348
937,3.6699419021606445
938,3.62949538230896
939,3.6366353034973145
940,3.6716597080230713
941,3.5364792346954346
942,3.5700910091400146
943,3.5561869144439697
944,3.5577666759490967
945,3.5687756538391113
946,3.6388773918151855
947,3.557844400405884
948,3.5089263916015625
949,3.5109846591949463
950,3.5556442737579346
951,3.4491987228393555
952,3.4798200130462646
953,3.5905380249023438
954,3.543952226638794
955,3.6690235137939453
956,3.5618014335632324
957,3.567365884780884
958,3.5517656803131104
959,3.5474905967712402
960,3.565005302429199
961,3.598609447479248
962,3.5958313941955566
963,3.561169385910034
964,3.5862925052642822
965,3.5698890686035156
966,3.494586706161499
967,3.4907305240631104
968,3.5625905990600586
969,3.436612367630005
970,3.5162711143493652
971,3.513868570327759
972,3.570798397064209
973,3.4801409244537354
974,3.523850679397583
975,3.5747756958007812
976,3.6266326904296875
977,3.6393320560455322
978,3.4675400257110596
979,3.477445602416992
980,3.5235512256622314
981,3.628607988357544
982,3.6259002685546875
983,3.6284027099609375
984,3.5449185371398926
985,3.5070784091949463
986,3.6129541397094727
987,3.5121796131134033
988,3.5435125827789307
989,3.5966718196868896
990,3.641758441925049
991,3.554769992828369
992,3.6511998176574707
993,3.6754353046417236
994,3.557123899459839
995,3.6428890228271484
996,3.534268379211426
997,3.6061458587646484
998,3.5740535259246826
999,3.5877764225006104
1000,3.526606559753418
1001,3.5655477046966553
1002,3.5924112796783447
1003,3.5999603271484375
1004,3.568113327026367
1005,3.5299320220947266
1006,3.5755274295806885
1007,3.644036054611206
1008,3.4779746532440186
1009,3.5083484649658203
1010,3.4673259258270264
1011,3.3495309352874756
1012,3.6973929405212402
1013,3.6868648529052734
1014,3.750098943710327
1015,3.676309585571289
1016,3.6952104568481445
1017,3.718371868133545
1018,3.6192007064819336
1019,3.651777982711792
1020,3.7178754806518555
1021,3.670269012451172
1022,3.76082444190979
1023,3.809166193008423
1024,3.769378423690796
1025,3.640223979949951
1026,3.8417584896087646
1027,3.7244484424591064
1028,3.6033289432525635
1029,3.6585943698883057
1030,3.6181435585021973
1031,3.7086684703826904
1032,3.6436004638671875
1033,3.7490813732147217
1034,3.5865213871002197
1035,3.596492290496826
1036,3.538677453994751
1037,3.509150743484497
1038,3.5194976329803467
1039,3.560394525527954
1040,3.5070815086364746
1041,3.5370893478393555
1042,3.446852684020996
1043,3.556265115737915
1044,3.515613079071045
1045,3.5359413623809814
1046,3.525743246078491
1047,3.597630023956299
1048,3.5836431980133057
1049,3.558208703994751
1050,3.5493924617767334
1051,3.571399211883545
1052,3.667841672897339
1053,3.5322277545928955
1054,3.6685283184051514
1055,3.584233045578003
1056,3.5597572326660156
1057,3.5569188594818115
1058,3.5247790813446045
1059,3.520472526550293
1060,3.6327319145202637
1061,3.604924201965332
1062,3.6079320907592773
1063,3.6474528312683105
1064,3.659122943878174
1065,3.483973741531372
1066,3.418492555618286
1067,3.4285988807678223
1068,3.535719633102417
1069,3.6566784381866455
1070,3.5177481174468994
1071,3.646575927734375
1072,3.627746343612671
1073,3.6518185138702393
1074,3.7265100479125977
1075,3.6699042320251465
1076,3.4782662391662598
1077,3.5647835731506348
1078,3.563328742980957
1079,3.456225633621216
1080,3.579801321029663
1081,3.427805185317993
1082,3.5148332118988037
1083,3.382869005203247
1084,3.4829883575439453
1085,3.508394956588745
1086,3.4681649208068848
1087,3.591348648071289
1088,3.459885835647583
1089,3.55458402633667
1090,3.460139513015747
1091,3.647106170654297
1092,3.6559457778930664
1093,3.5808136463165283
1094,3.6428122520446777
1095,3.7536725997924805
1096,3.5954556465148926
1097,3.6183249950408936
1098,3.6513559818267822
1099,3.6576201915740967
1100,3.6929280757904053
1101,3.7038378715515137
1102,3.4676785469055176
1103,3.5400381088256836
1104,3.515840768814087
1105,3.79266357421875
1106,3.651620626449585
1107,3.6949756145477295
1108,3.7513678073883057
1109,3.630610704421997
1110,3.6770730018615723
1111,3.725419521331787
1112,3.7532753944396973
1113,3.858820676803589
1114,3.8270461559295654
1115,3.7881994247436523
1116,3.813591480255127
1117,3.6368157863616943
1118,3.6818106174468994
1119,3.6863105297088623
1120,3.473288059234619
1121,3.547611951828003
1122,3.519714832305908
1123,3.546980619430542
1124,3.5119755268096924
1125,3.2740097045898438
1126,3.2876503467559814
1127,3.3787803649902344
1128,3.781522035598755
1129,3.70068621635437
1130,3.7378413677215576
1131,3.7863552570343018
1132,3.67037296295166
1133,3.7628378868103027
1134,3.6645541191101074
1135,3.671267032623291
1136,3.7710413932800293
1137,3.682497501373291
1138,3.6788320541381836
1139,3.6324305534362793
1140,3.7611749172210693
1141,3.73569917678833
1142,3.7346038818359375
1143,3.7232444286346436
1144,3.694355010986328
1145,3.74372935295105
1146,3.6777100563049316
1147,3.811802625656128
1148,3.825227975845337
1149,3.6816647052764893
1150,3.76911997795105
1151,3.738694190979004
1152,3.7252187728881836
1153,3.6844282150268555
1154,3.6898975372314453
1155,3.63289737701416
1156,3.682265281677246
1157,3.6871864795684814
1158,3.5670299530029297
1159,3.607963800430298
1160,3.640584945678711
1161,3.5652804374694824
1162,3.5649235248565674
1163,3.584932565689087
1164,3.633342981338501
1165,3.598421812057495
1166,3.619140386581421
1167,3.5988850593566895
1168,3.5741939544677734
1169,3.6161952018737793
1170,3.6440324783325195
1171,3.525167226791382
1172,3.593991994857788
1173,3.5892982482910156
1174,3.643963098526001
1175,3.6574392318725586
1176,3.5582022666931152
1177,3.587066888809204
1178,3.5462698936462402
1179,3.788003921508789
1180,3.664900541305542
1181,3.6851930618286133
1182,3.696516752243042
1183,3.606832504272461
1184,3.6675050258636475
1185,3.548630952835083
1186,3.552306890487671
1187,3.542936325073242
1188,3.6229028701782227
1189,3.5399441719055176
1190,3.6953272819519043
1191,3.654444932937622
1192,3.505882978439331
1193,3.569507122039795
1194,3.4761881828308105
1195,3.5267608165740967
1196,3.5290913581848145
1197,3.532869338989258
1198,3.646232843399048
1199,3.5527994632720947
1200,3.6499106884002686
1201,3.6479647159576416
1202,3.462584972381592
1203,3.577066659927368
1204,3.5806872844696045
1205,3.534797430038452
1206,3.482921838760376
1207,3.552929162979126
1208,3.5890376567840576
1209,3.577382802963257
1210,3.575291395187378
1211,3.5393147468566895
1212,3.8626086711883545
1213,3.4186484813690186
1214,3.4304933547973633
1215,3.435267925262451
1216,3.452162027359009
1217,3.4041213989257812
1218,3.4339115619659424
1219,3.462101936340332
1220,3.50738787651062
1221,3.7066714763641357
1222,3.605555295944214
1223,3.571787118911743
1224,3.520657777786255
1225,3.6650173664093018
1226,3.726383924484253
1227,3.6326775550842285
1228,3.596104145050049
1229,3.625549554824829
1230,3.632114887237549
1231,3.578179359436035
1232,3.5547354221343994
1233,3.4549410343170166
1234,3.4377732276916504
1235,3.4842333793640137
1236,3.476033926010132
1237,3.5132460594177246
1238,3.5792202949523926
1239,3.649233818054199
1240,3.5009872913360596
1241,3.5436208248138428
1242,3.5631935596466064
1243,3.5396008491516113
1244,3.3883674144744873
1245,3.5635156631469727
1246,3.5058135986328125
1247,3.4614861011505127
1248,3.562666177749634
1249,3.5322041511535645
1250,3.589949131011963
1251,3.4765589237213135
1252,3.4931674003601074
1253,3.5126850605010986
1254,3.487557888031006
1255,3.608220100402832
1256,3.6346983909606934
1257,3.6947107315063477
1258,3.6596486568450928
1259,3.6237502098083496
1260,3.5825374126434326
1261,3.613508462905884
1262,3.627823829650879
1263,3.561223030090332
1264,3.6574885845184326
1265,3.628267526626587
1266,3.558335304260254
1267,3.5214829444885254
1268,3.5923874378204346
1269,3.602708578109741
1270,3.595928430557251
1271,3.656883955001831
1272,3.701061487197876
1273,3.575963020324707
1274,3.71614933013916
1275,3.696049213409424
1276,3.7036006450653076
1277,3.6260571479797363
1278,3.7510690689086914
1279,3.6879022121429443
1280,3.6724109649658203
1281,3.6492395401000977
1282,3.657355546951294
1283,3.567737102508545
1284,3.5565648078918457
1285,3.6362736225128174
1286,3.690415382385254
1287,3.724125623703003
1288,3.677807331085205
1289,3.512726068496704
1290,3.556516408920288
1291,3.6876347064971924
